fcid_code,age,gender,ethnicity,height,bodyweight,intake_bw
103296000,47,2,3,159.8,46.8,0.2586217949
103296000,47,1,3,181.6,77.5,0.2332201290
103296000,47,2,3,164.2,59.2,0.4422273649
103296000,47,2,4,157.1,123.5,0.4328381474
103296000,47,1,3,178.1,90.6,0.5900166799
103296000,47,1,3,185.3,101.1,0.3192482690
103296000,47,2,4,155.4,110.3,0.1280505675
103296000,47,1,3,192.6,91.5,0.0808303279
103296000,47,1,3,191.1,115.0,0.2806608696
103296000,47,2,3,159.3,80.1,0.1142755755
103296000,47,1,1,170.6,82.6,0.0976876513
103296000,47,2,3,153.2,54.6,0.3351738462
103296000,47,2,2,154.0,89.7,0.0449777035
103296000,47,1,4,175.5,96.0,0.1681041667
103296000,47,2,3,166.8,78.5,0.1541847134
103296000,47,1,4,182.1,65.1,0.2776430108
103296000,47,2,5,163.8,117.3,0.2751577153
103296000,47,1,5,176.1,88.8,0.1590538018
103296000,47,1,3,172.2,86.9,0.2050213119
103296000,47,2,3,159.3,80.1,0.0725303371
103296000,47,2,3,155.0,93.8,0.0860234542
103296000,47,2,3,166.8,78.5,0.2698026904
103296000,47,1,3,178.1,90.6,0.2337694393
103296000,47,2,3,167.9,51.3,0.1358989474
103296000,47,2,4,162.1,55.8,0.6559316129
103296000,47,2,1,166.8,79.9,0.2262147685
103296000,47,2,3,164.2,59.2,0.3053135135
103296000,47,2,1,164.1,59.5,0.2373777748
103296000,47,2,3,153.2,54.6,0.3324546227
103296000,47,2,4,162.2,76.6,1.4334589034
103296000,47,2,3,167.3,65.6,0.3542487805
103296000,47,1,3,174.1,80.8,0.6615781089
103296000,47,1,4,175.5,96.0,0.3631050000
103296000,47,1,3,187.9,100.1,0.2192575425
103296000,48,2,3,162.4,85.4,0.2116459016
103296000,48,2,3,171.3,74.6,0.1921794906
103296000,48,1,4,178.8,78.3,0.5276280971
103296000,48,2,4,163.7,54.4,0.3322529412
103296000,48,1,3,167.2,74.1,0.0967381242
103296000,48,1,3,173.9,117.9,0.4656613740
103296000,48,1,3,184.8,77.3,0.4175420440
103296000,48,2,3,161.6,56.1,0.2876648841
103296000,48,2,2,157.4,73.3,0.2465833561
103296000,48,2,3,167.6,58.2,0.0399290722
103296000,48,1,3,173.9,90.6,0.0819368653
103296000,48,1,3,173.1,63.3,0.3345894344
103296000,48,1,4,178.9,107.9,0.1675121409
103296000,48,1,4,178.3,83.4,0.2848337650
103296000,48,1,4,178.9,107.9,0.3350242817
103296000,48,1,1,163.2,96.2,0.1878852391
103296000,48,1,4,170.6,91.0,0.1330054945
103296000,48,2,4,171.7,93.7,0.1928981857
103296000,48,1,1,166.0,77.9,0.1342416431
103296000,48,1,3,173.9,90.6,0.3419973510
103296000,48,1,3,183.5,75.0,0.3126898880
103296000,48,2,3,160.1,80.0,0.1452420000
103296000,48,2,3,168.1,61.2,0.3380710343
103296000,48,2,4,168.3,113.8,0.1588274165
103296000,48,2,1,161.7,101.8,0.0594791513
103296000,48,2,4,155.3,116.7,0.1548805484
103296000,48,2,2,158.4,76.6,0.1580091384
103296000,48,2,4,159.8,100.1,0.2115835285
103296000,48,1,3,179.9,74.5,0.4332348993
103296000,48,1,3,171.5,78.6,0.5518128346
103296000,48,1,1,168.0,71.2,0.4533146067
103296000,48,1,3,171.5,78.6,0.2181299135
103296000,48,1,3,173.8,78.4,0.2305428571
103296000,48,1,4,179.9,83.3,0.1089557167
103296000,48,1,3,175.2,76.1,0.2783115795
103296000,48,2,3,159.1,96.2,0.1640133056
103296000,48,1,3,176.0,113.2,0.9699907420
103296000,48,2,4,162.8,93.9,0.0536902151
103296000,48,1,4,178.1,141.1,0.1000990617
103296000,48,2,3,159.2,95.9,0.3769459854
103296000,48,2,4,169.4,108.2,0.1670476895
103296000,48,1,4,175.0,118.3,0.1527857988
103296000,48,1,3,178.5,79.4,0.3414589421
103296000,48,2,4,168.6,109.6,0.1649138686
103296000,48,1,3,172.5,76.0,0.2378231579
103296000,48,2,4,168.0,76.7,0.0975222947
103296000,48,1,3,179.6,82.2,0.2576582871
103296000,48,2,3,166.9,102.5,0.1574439024
103296000,48,2,3,164.2,60.6,0.2876079208
103296000,48,2,3,158.7,55.0,0.3755752727
103296000,48,1,3,179.9,74.5,0.3925974658
103296000,49,1,3,166.8,106.5,0.6873424225
103296000,49,1,4,162.8,90.6,0.3228312494
103296000,49,1,1,174.4,87.9,0.2056263936
103296000,49,1,3,181.0,84.6,0.0834750449
103296000,49,1,1,171.5,90.1,0.1977397558
103296000,49,1,4,174.8,87.8,0.2058605923
103296000,49,1,3,186.8,86.6,0.8452883141
103296000,49,1,4,164.9,51.2,0.4136623281
103296000,49,2,4,163.7,73.9,0.2865969039
103296000,49,1,4,156.6,65.0,0.3519573662
103296000,49,2,3,162.8,101.2,0.0797332016
103296000,49,1,3,168.7,98.8,0.1568064777
103296000,49,1,3,181.6,218.2,0.3431728689
103296000,49,2,4,162.6,108.2,0.1957440961
103296000,49,1,1,174.4,87.9,0.2056263936
103296000,49,2,1,157.9,47.9,0.3773394572
103296000,49,2,4,162.1,63.6,0.7770599245
103296000,49,1,3,172.2,65.9,1.0383174507
103296000,49,2,3,167.9,74.2,0.1252761186
103296000,49,2,3,157.4,72.3,0.2499939142
103296000,49,1,5,171.8,89.8,0.1860362762
103296000,49,2,4,169.0,66.9,1.3677497758
103296000,49,2,3,155.0,47.1,0.2998721359
103296000,49,1,3,183.2,94.8,0.7217839662
103296000,49,1,4,168.4,71.7,0.2520859135
103296000,49,1,3,190.7,111.9,0.1002675603
103296000,49,1,4,169.6,56.8,0.9411181549
103296000,49,1,3,184.9,115.8,0.1828973333
103296000,49,2,4,161.5,60.8,0.1492765000
103296000,49,2,4,165.2,80.1,0.2038908365
103296000,49,2,4,152.8,107.7,0.3398420056
103296000,49,2,4,162.6,108.2,0.2419580407
103296000,49,1,4,174.6,88.0,0.2053927273
103296000,49,2,3,170.2,120.6,0.0385385075
103296000,49,2,4,166.5,65.7,0.2149768280
103296000,49,2,3,155.0,47.1,1.5541819108
103296000,49,2,4,168.5,125.3,0.2575897845
103296000,49,2,2,147.9,64.7,0.0718353014
103296000,49,1,3,168.7,98.8,0.1176048583
103296000,49,1,3,176.3,91.0,0.4433516484
103296000,49,1,3,183.2,94.8,0.1906599156
103296000,49,1,4,176.8,77.0,0.9506749091
103296000,49,2,4,166.5,65.7,0.1842237443
103296000,49,1,4,169.6,56.8,0.7023436620
103296000,49,2,4,176.1,136.2,0.1037002761
103296000,49,1,3,184.0,72.1,0.1119140083
103296000,50,1,2,192.8,131.6,0.1989351064
103296000,50,1,4,172.3,74.3,0.2780166891
103296000,50,2,5,171.7,67.0,0.5462833433
103296000,50,2,4,145.0,49.7,0.3636732394
103296000,50,2,1,156.8,77.8,0.2323208226
103296000,50,1,3,184.0,129.4,0.1396797527
103296000,50,2,1,160.8,101.6,0.2668488189
103296000,50,1,4,172.9,84.1,0.2149174792
103296000,50,2,1,153.7,95.1,0.1900584648
103296000,50,1,3,177.2,106.4,0.1698736842
103296000,50,1,3,169.2,83.8,0.2527387971
103296000,50,1,3,168.8,66.0,0.3129793939
103296000,50,1,4,183.9,97.5,0.3753947077
103296000,50,2,4,162.7,113.2,0.1596692580
103296000,50,2,3,169.2,65.1,0.8433406452
103296000,50,2,4,171.8,102.4,0.3447606328
103296000,50,1,1,178.2,84.2,0.2146622328
103296000,50,2,4,158.4,64.9,0.4033876733
103296000,50,1,4,177.7,108.7,0.6734311684
103296000,50,1,3,171.9,78.0,0.7038650769
103296000,50,1,3,154.1,77.3,0.3551612626
103296000,50,2,2,164.5,86.4,0.0537933333
103296000,50,2,3,171.6,76.6,0.4213577023
103296000,50,1,3,171.9,78.0,0.0662071795
103296000,50,2,3,167.8,104.5,0.2594434450
103296000,50,2,5,171.7,67.0,0.2697695522
103296000,50,2,4,157.8,78.7,0.0656182973
103296000,50,1,4,169.4,53.8,0.3359583643
103296000,50,1,3,177.2,106.4,0.1516729323
103296000,50,1,4,185.1,63.2,0.5153946076
103296000,50,2,3,169.2,65.1,0.5622270968
103296000,50,1,3,182.0,86.9,0.4211850863
103296000,50,1,3,180.1,96.6,0.2192495983
103296000,50,1,4,185.3,88.8,0.1308486486
103296000,50,2,1,153.7,95.1,0.1696950578
103296000,50,1,3,183.7,100.2,0.1207934132
103296000,50,2,1,155.3,72.6,0.0818014325
103296000,50,1,3,182.2,105.6,0.2005635530
103296000,50,1,3,181.3,94.4,0.3098359237
103296000,50,2,3,165.6,72.5,0.4451862069
103296000,50,1,3,167.7,55.5,0.6745974775
103296000,50,1,3,172.7,67.1,0.2693675112
103296000,50,1,3,196.7,83.3,0.2169815126
103296000,50,1,3,175.9,71.3,0.2082322581
103296000,50,1,4,185.1,63.2,0.3830221519
103296000,50,2,3,166.8,57.0,0.3007896702
103296000,50,2,4,164.0,126.6,0.0713845182
103296000,50,1,3,195.3,98.7,0.1831262411
103296000,50,2,4,157.5,71.6,0.2524379888
103296000,50,1,3,188.7,121.1,0.0749464178
103296000,50,2,3,167.8,104.5,0.1482533971
103296000,50,2,3,162.8,65.3,0.3243416723
103296000,50,1,3,184.3,102.7,0.3884432327
103296000,50,2,4,172.3,201.0,0.2697695522
103296000,50,1,1,167.0,80.9,0.4524225464
103296000,50,1,3,169.2,83.8,0.2527387971
103296000,50,2,3,163.2,44.1,0.4098539683
103296000,51,1,3,177.0,73.2,0.5643890710
103296000,51,1,4,176.3,121.4,0.1329324547
103296000,51,1,3,181.4,108.6,0.2972007366
103296000,51,1,1,170.4,69.2,0.2041037225
103296000,51,1,4,172.2,91.6,0.1973205240
103296000,51,1,1,163.7,69.7,0.2593193687
103296000,51,1,1,163.7,69.7,0.4630703013
103296000,51,2,4,161.2,127.4,0.1900078493
103296000,51,2,3,168.1,70.4,0.2036447443
103296000,51,1,4,187.7,85.4,0.2116459016
103296000,51,1,4,170.6,73.4,0.0962123815
103296000,51,1,1,186.5,90.9,0.2329979230
103296000,51,1,3,181.8,88.5,0.1823502825
103296000,51,2,3,157.9,66.8,0.1811901198
103296000,51,1,1,168.2,86.1,0.2099252033
103296000,51,2,1,159.0,61.0,0.1487870689
103296000,51,1,3,176.8,84.2,0.2072831354
103296000,51,2,1,152.5,55.2,0.5847101449
103296000,51,1,4,176.3,104.6,0.1727969407
103296000,51,1,4,168.4,76.2,0.1588385827
103296000,51,1,1,165.2,94.2,0.2636885350
103296000,51,2,2,148.2,61.0,0.0952406557
103296000,51,2,3,161.4,43.4,0.2585239631
103296000,51,2,3,167.6,53.8,0.1390327138
103296000,51,2,4,155.8,53.4,0.3022097378
103296000,51,2,2,163.6,70.1,0.2578396576
103296000,51,1,1,160.2,66.2,0.2730296073
103296000,51,2,4,162.9,121.8,0.1019682266
103296000,51,1,4,168.1,71.4,0.2095226891
103296000,51,1,4,176.3,121.4,0.1745734761
103296000,51,2,5,150.9,92.6,0.0250958099
103296000,51,2,3,167.6,53.8,0.3244096654
103296000,51,1,4,178.4,83.6,0.4169626794
103296000,51,1,4,182.1,62.0,0.2915251613
103296000,51,2,3,160.4,56.7,1.6899645291
103296000,51,1,1,171.7,98.8,0.1829408907
103296000,51,1,3,178.7,119.3,0.1775315272
103296000,51,2,4,161.2,55.5,0.3256677477
103296000,51,1,3,178.3,101.0,0.1789560396
103296000,51,1,3,199.2,110.7,0.1275878735
103296000,51,1,3,171.1,113.3,0.2423121412
103296000,51,1,3,176.6,80.7,0.2624474746
103296000,51,2,3,155.8,57.3,0.4731560209
103296000,51,1,4,168.0,109.5,0.0828859470
103296000,51,2,3,167.5,116.6,0.1273324185
103296000,51,1,4,185.9,79.3,0.0586096343
103296000,51,1,4,194.9,80.7,0.4535437918
103296000,51,2,1,149.8,65.7,0.0614079148
103296000,51,1,4,178.4,83.6,0.5219270335
103296000,51,2,3,152.2,60.1,0.2871426789
103296000,51,2,4,154.5,86.5,0.1865664740
103296000,51,1,4,178.2,84.2,0.1776712589
103296000,51,2,3,160.5,81.8,0.1479645477
103296000,51,1,3,181.3,77.6,0.0898404124
103296000,51,2,2,157.9,93.6,0.1931042735
103296000,51,2,3,162.0,84.1,0.6356184447
103296000,51,2,3,171.3,97.0,0.2183454763
103296000,51,2,4,168.2,163.0,0.0866501693
103296000,51,1,4,172.2,91.6,0.1973205240
103296000,51,1,3,182.8,111.9,0.2613807971
103296000,51,2,1,154.6,71.4,0.0813680672
103296000,51,2,3,165.5,65.6,0.9446634146
103296000,51,1,3,165.6,60.5,0.2334541752
103296000,51,1,4,186.8,96.8,0.1867206612
103296000,51,1,4,187.7,85.4,0.2116459016
103296000,51,2,3,169.1,101.4,0.6317056174
103296000,51,1,3,181.4,108.6,0.2972007366
103296000,51,2,3,160.4,56.7,0.9682800000
103296000,51,2,4,168.2,163.0,0.0742546012
103296000,51,2,3,169.9,73.8,0.2869852466
103296000,51,1,3,176.8,84.2,0.2146622328
103296000,51,1,3,167.2,85.0,0.0410095059
103296000,51,2,4,160.1,81.8,0.3945721271
103296000,51,1,3,184.4,87.7,0.1034892953
103296000,51,1,3,179.5,83.6,0.1081014354
103296000,51,2,4,155.3,59.8,0.1923887960
103296000,52,2,3,167.9,77.2,0.2674182591
103296000,52,1,1,165.1,57.4,0.5095559443
103296000,52,2,1,156.9,86.9,0.1857077100
103296000,52,1,3,174.3,88.9,0.2218515186
103296000,52,2,3,162.7,82.1,0.0707634592
103296000,52,2,5,164.2,100.8,0.1600992063
103296000,52,2,3,167.7,82.5,0.0899815758
103296000,52,1,3,174.2,52.2,0.3462559387
103296000,52,1,3,171.7,86.4,0.2091962963
103296000,52,1,4,171.4,104.8,0.1333031966
103296000,52,1,1,185.1,125.1,0.1444808953
103296000,52,1,2,176.3,98.9,0.3316367159
103296000,52,1,3,175.2,87.2,0.2516935780
103296000,52,1,3,177.1,113.0,0.2227900885
103296000,52,2,1,145.3,54.6,0.2128087912
103296000,52,1,3,174.2,52.2,0.3462559387
103296000,52,1,3,177.1,113.0,0.1599518584
103296000,52,2,4,165.7,136.6,0.1701224012
103296000,52,2,3,169.6,72.4,0.2229005525
103296000,52,1,3,164.6,74.2,0.4349865229
103296000,52,1,3,180.3,85.5,0.3420878503
103296000,52,2,4,171.1,98.7,0.0613472908
103296000,52,2,4,167.2,84.0,0.7564879619
103296000,52,1,3,174.2,67.7,0.5406349188
103296000,52,1,1,170.8,75.1,0.2406732357
103296000,52,2,4,171.1,98.7,0.1854153191
103296000,52,1,3,174.2,67.7,0.2703174594
103296000,52,2,3,152.4,100.2,0.0905789541
103296000,52,1,5,167.5,68.6,0.2634775510
103296000,52,1,3,180.8,128.4,0.0628426791
103296000,52,2,4,172.0,96.5,0.2140584456
103296000,52,1,3,177.4,64.1,0.2819744150
103296000,52,1,1,165.1,57.4,0.9564717073
103296000,52,2,3,153.1,44.9,0.4717040356
103296000,52,1,2,158.6,71.4,0.1695168067
103296000,52,1,4,181.9,116.7,0.3097610968
103296000,52,2,3,157.3,103.3,0.3124491772
103296000,52,2,3,168.0,67.6,1.0122059172
103296000,52,2,4,166.0,107.4,0.0540938547
103296000,52,1,1,154.4,65.7,0.1581867884
103296000,52,1,3,175.2,87.2,0.2368880734
103296000,52,1,4,181.9,116.7,0.1548805484
103296000,52,1,4,171.4,104.8,0.1778421469
103296000,52,1,3,180.1,127.9,0.5628415754
103296000,52,2,4,168.5,230.7,0.0396769554
103296000,52,1,3,170.5,63.4,0.4276315457
103296000,52,2,3,161.7,51.9,0.1119398844
103296000,52,1,4,173.1,50.5,0.3579120792
103296000,52,1,3,190.7,99.3,0.4160451158
103296000,52,2,3,161.6,47.3,0.2901428161
103296000,52,1,4,176.0,96.8,0.2187966033
103296000,52,2,5,170.4,124.5,0.8819514217
103296000,52,1,3,190.7,99.3,0.1726587231
103296000,52,2,3,160.6,69.2,0.1311562312
103296000,52,2,3,160.5,61.7,0.1961669368
103296000,52,1,1,172.1,57.9,0.2090414508
103296000,52,2,4,169.0,69.5,0.2786417266
103296000,52,2,4,163.8,85.0,0.0733329412
103296000,52,2,3,169.6,72.4,0.2925346851
103296000,52,1,3,180.1,127.9,0.0706589523
103296000,53,2,4,159.3,102.9,0.0392079689
103296000,53,1,3,174.0,91.3,0.1979688938
103296000,53,2,4,164.3,75.8,0.2384506596
103296000,53,1,3,173.6,61.5,0.6087830894
103296000,53,2,3,170.3,75.7,0.0980644650
103296000,53,2,3,163.0,67.7,0.1266248981
103296000,53,1,3,176.6,86.2,0.2457019861
103296000,53,1,3,177.8,83.1,0.2548677641
103296000,53,1,3,172.7,74.0,0.2454720649
103296000,53,2,5,150.9,66.5,0.2717978947
103296000,53,2,4,162.3,76.5,1.4513652288
103296000,53,2,4,167.9,110.2,0.2654129873
103296000,53,1,3,177.1,50.3,0.1604174950
103296000,53,2,4,164.4,77.9,0.1104230295
103296000,53,2,3,165.4,72.2,0.2503401662
103296000,53,2,4,167.9,110.2,0.1921915717
103296000,53,1,3,197.5,106.0,0.4567358491
103296000,53,1,3,178.5,87.5,0.4131328000
103296000,53,2,3,163.6,75.8,0.1197362955
103296000,53,2,4,159.7,79.1,0.3427539823
103296000,53,2,4,168.6,75.4,0.2314753316
103296000,53,2,3,165.3,92.7,0.2824148867
103296000,53,2,3,170.3,75.7,0.2264862774
103296000,53,2,3,163.0,66.5,0.2101573624
103296000,53,1,4,177.8,108.0,0.1673570370
103296000,53,1,3,184.3,106.8,1.1121318352
103296000,53,1,3,173.1,82.0,0.0543181463
103296000,53,1,3,181.4,92.7,0.7896652427
103296000,53,1,3,178.7,127.7,0.2123088489
103296000,53,2,3,155.4,69.6,0.2003337931
103296000,53,2,3,163.0,67.7,0.4767503693
103296000,53,2,3,165.0,91.3,0.2319771216
103296000,53,2,4,162.2,88.4,0.5111583710
103296000,53,2,3,165.3,71.9,0.2424066759
103296000,53,2,3,165.6,59.1,0.9289589848
103296000,53,1,3,174.9,103.9,0.2609416747
103296000,53,1,3,189.8,81.7,0.1106154223
103296000,53,1,4,186.9,117.6,0.1800978844
103296000,53,1,4,177.8,108.0,0.0836785185
103296000,53,1,4,187.7,75.9,0.5301938972
103296000,53,2,3,163.0,75.5,0.1603112583
103296000,53,1,3,181.6,100.9,0.2898762260
103296000,53,2,4,159.8,71.8,0.2517348189
103296000,53,1,3,171.2,68.8,0.2345639535
103296000,53,1,3,172.8,78.7,0.1537928844
103296000,53,2,4,167.2,56.8,0.1597889296
103296000,53,2,4,159.8,71.8,0.2517348189
103296000,53,1,3,171.2,68.8,0.2052903721
103296000,53,1,4,178.2,54.3,0.3328648250
103296000,53,1,4,168.7,101.5,0.1164639901
103296000,53,1,1,163.1,90.7,0.1992785006
103296000,53,1,3,172.1,93.9,0.2474837061
103296000,53,1,4,178.9,88.6,0.3873120000
103296000,53,1,3,189.8,81.7,0.9955388005
103296000,53,1,3,189.1,86.2,0.2457019861
103296000,53,1,3,176.4,79.8,0.2654074085
103296000,53,1,3,176.7,81.3,0.3220154982
103296000,53,1,1,159.1,68.8,0.2627116279
103296000,53,1,3,197.5,106.0,0.3330517811
103296000,53,1,3,173.6,61.5,0.2519102439
103296000,53,2,3,163.0,66.5,0.7470514286
103296000,54,1,3,173.9,77.3,0.6915331332
103296000,54,1,3,175.8,131.6,0.2119032219
103296000,54,1,1,164.3,77.4,0.2335214470
103296000,54,2,3,156.3,93.8,0.0967591812
103296000,54,2,3,162.1,56.2,0.3768596299
103296000,54,2,3,162.3,78.3,0.2308372925
103296000,54,1,3,172.3,98.5,0.3276751269
103296000,54,1,3,183.3,134.8,0.1571180356
103296000,54,1,3,174.4,110.4,0.1637188406
103296000,54,1,3,173.6,85.6,0.2714803738
103296000,54,1,3,184.9,93.3,0.1937251876
103296000,54,2,1,162.7,63.2,0.2234806582
103296000,54,2,3,148.9,61.8,0.7520621359
103296000,54,2,3,176.0,126.2,0.2864749604
103296000,54,2,4,166.6,79.0,0.2794529620
103296000,54,1,3,182.0,90.5,0.1372345856
103296000,54,1,3,183.9,105.9,0.2560135977
103296000,54,2,3,151.5,56.2,0.1240501068
103296000,54,2,3,162.1,56.2,0.9768945907
103296000,54,1,3,166.2,78.1,0.4628568502
103296000,54,2,5,162.6,83.9,0.1442610250
103296000,54,2,5,162.1,63.6,0.0730777358
103296000,54,2,3,176.0,126.2,0.4910453249
103296000,54,1,1,167.5,74.9,0.2413158879
103296000,54,1,3,168.0,63.9,0.2210325133
103296000,54,1,3,192.0,105.9,0.1706757318
103296000,54,2,1,148.5,58.9,0.5479796265
103296000,54,1,3,181.5,81.5,0.3326606135
103296000,54,1,3,178.7,78.2,0.1783021995
103296000,54,2,3,158.6,71.4,0.1130112045
103296000,54,1,3,184.9,93.3,0.1937251876
103296000,54,2,3,158.6,71.4,0.2531450980
103296000,54,1,4,178.5,71.9,0.8837967844
103296000,54,1,4,175.0,56.9,0.3176548330
103296000,54,1,3,175.7,81.3,0.1234392743
103296000,54,2,3,162.2,92.4,0.0927760346
103296000,54,1,3,176.9,91.9,0.1966763874
103296000,54,2,4,158.8,56.1,0.1841055258
103296000,54,1,1,162.1,68.2,0.1183137830
103296000,54,2,1,149.4,54.7,0.1699357952
103296000,54,1,3,171.5,90.2,0.8016217295
103296000,54,2,4,153.6,68.1,0.2654120411
103296000,54,2,4,166.6,79.0,0.9266071899
103296000,54,1,4,174.8,79.7,0.3158755332
103296000,54,2,3,162.3,78.3,0.6100699872
103296000,55,2,4,162.9,74.8,0.2796102674
103296000,55,2,3,156.2,75.1,0.8224148282
103296000,55,2,4,156.2,57.9,0.3121685665
103296000,55,1,5,159.6,59.8,0.0971518395
103296000,55,1,3,179.2,75.6,0.3868850688
103296000,55,1,3,176.1,88.4,0.2395872308
103296000,55,1,4,175.7,71.7,0.2552369874
103296000,55,2,4,164.8,61.3,0.3455058923
103296000,55,1,4,185.2,90.8,0.3554625551
103296000,55,2,1,152.3,67.2,0.2401488095
103296000,55,2,1,163.3,70.3,0.1285530583
103296000,55,2,3,163.8,74.0,0.1570183784
103296000,55,1,4,185.2,90.8,0.5331938326
103296000,55,2,3,160.2,62.4,0.2263457949
103296000,55,2,3,159.1,71.2,0.2974650449
103296000,55,1,4,169.3,88.7,0.6189568884
103296000,55,2,3,150.4,45.9,0.3077119303
103296000,55,1,3,169.9,79.9,0.2650752340
103296000,55,2,1,148.3,67.8,0.1190117994
103296000,55,1,3,173.0,74.3,0.1216323015
103296000,55,1,3,169.9,79.9,0.4580849061
103296000,55,2,4,164.0,49.4,0.2859104777
103296000,55,1,3,168.3,63.1,0.1580551506
103296000,55,2,3,172.3,132.9,0.2428592927
103296000,55,2,3,168.1,61.9,0.3357955412
103296000,55,2,1,157.1,88.7,0.1932921218
103296000,55,1,4,173.6,77.7,0.2326198198
103296000,55,1,4,180.4,125.7,0.1437912490
103296000,55,1,3,190.5,110.4,0.1153116848
103296000,55,2,1,145.9,71.6,0.1298252514
103296000,55,2,3,164.5,66.0,0.4431592606
103296000,55,1,4,179.2,86.6,0.2015385681
103296000,55,2,3,153.1,68.2,0.2683356598
103296000,55,1,3,175.2,81.4,0.3330692875
103296000,55,2,3,164.5,66.0,0.8099319879
103296000,55,2,3,161.9,91.2,0.8026531579
103296000,55,2,3,168.4,62.7,0.0857604721
103296000,56,1,3,175.0,155.6,0.3435444165
103296000,56,1,4,173.4,86.6,0.5590531178
103296000,56,2,4,157.0,60.6,0.2663036304
103296000,56,2,3,164.9,89.2,0.2026295964
103296000,56,1,4,171.2,57.3,1.1178874276
103296000,56,2,3,159.9,51.5,0.3553493592
103296000,56,2,3,160.8,58.0,0.1535892414
103296000,56,2,3,164.9,89.2,0.2026295964
103296000,56,2,1,164.7,83.0,0.0419976867
103296000,56,2,5,172.0,96.6,0.1462109482
103296000,56,2,4,161.5,169.0,0.0611143195
103296000,56,2,4,160.3,83.4,0.1046357314
103296000,56,2,3,166.4,72.0,0.8260862889
103296000,56,2,4,171.9,58.3,0.3100267581
103296000,56,1,3,179.4,68.3,0.1575522460
103296000,56,1,4,186.9,79.2,0.2282141414
103296000,56,1,3,174.5,82.7,0.1463542926
103296000,56,2,3,168.2,60.7,0.3424340033
103296000,56,1,3,175.0,155.6,0.6158161234
103296000,56,1,4,171.2,57.3,0.9581409424
103296000,56,2,5,158.6,57.2,0.1248152535
103296000,56,1,3,171.6,97.7,0.1850006141
103296000,56,1,3,165.0,58.9,0.3068685908
103296000,56,2,3,158.1,95.7,0.3056270763
103296000,56,1,4,177.7,94.9,0.1469255216
103296000,56,2,4,151.7,97.1,0.1861437693
103296000,56,1,3,173.1,96.5,0.3344663212
103296000,56,1,3,176.7,93.8,0.2257943625
103296000,56,1,3,178.4,83.9,0.3486115757
103296000,56,1,4,178.8,73.4,0.1648978202
103296000,56,2,4,166.0,80.2,0.6036658354
103296000,56,2,3,165.7,81.8,0.0701055746
103296000,56,2,4,168.9,97.2,0.3320576132
103296000,56,1,4,179.3,176.6,0.0685362401
103296000,56,2,5,172.0,96.6,0.1670600414
103296000,56,2,1,146.0,78.0,0.0446898462
103296000,56,2,4,161.5,169.0,0.0477455621
103296000,56,2,3,161.7,96.5,0.1254248705
103296000,56,1,3,173.1,96.5,0.1254248705
103296000,56,1,3,176.7,93.8,0.1505754542
103296000,57,1,5,176.3,82.1,0.2948477467
103296000,57,2,4,165.2,83.4,0.1935011990
103296000,57,2,3,163.7,90.6,0.0890618102
103296000,57,2,3,150.2,75.5,0.1981446358
103296000,57,1,3,177.3,84.6,0.2136472813
103296000,57,2,4,160.7,61.5,0.2938952846
103296000,57,1,3,171.8,65.4,0.4145541284
103296000,57,1,3,167.6,102.2,0.2573072407
103296000,57,1,3,184.1,92.8,0.2365051724
103296000,57,1,2,174.1,81.2,0.0993719212
103296000,57,2,1,168.3,76.7,0.2356526728
103296000,57,2,3,165.7,49.0,0.3688685714
103296000,57,1,5,172.5,71.3,0.0707084320
103296000,57,2,4,165.2,85.4,0.3174688525
103296000,57,2,3,146.6,52.1,0.3469205374
103296000,57,2,2,159.1,102.3,0.0883409580
103296000,57,2,4,156.4,60.5,0.3080637521
103296000,57,2,4,152.1,79.2,0.1528219697
103296000,57,1,3,181.1,108.7,0.3800669733
103296000,57,1,3,167.9,61.3,0.2948541599
103296000,57,2,4,168.2,91.3,0.3959377875
103296000,57,2,3,169.3,81.4,0.7351312039
103296000,57,1,3,176.9,105.0,0.1659908571
103296000,57,1,4,180.5,82.2,0.2198851582
103296000,57,2,1,151.0,134.8,0.1149293769
103296000,57,2,3,161.0,54.4,0.2596319412
103296000,57,1,1,165.2,101.3,0.1784260612
103296000,58,2,1,156.6,62.3,0.3399600514
103296000,58,2,4,155.2,96.9,0.0554920702
103296000,58,2,4,174.6,95.8,0.0619914823
103296000,58,1,3,171.3,78.0,0.2198078359
103296000,58,1,3,171.3,78.0,0.4468984615
103296000,58,2,3,165.5,79.5,0.2664089459
103296000,58,2,1,146.7,47.1,0.4385698514
103296000,58,2,1,146.7,47.1,0.4385698514
103296000,58,2,3,163.1,93.7,0.0861152615
103296000,58,1,3,169.9,75.6,0.7070834815
103296000,58,1,4,177.9,128.5,0.1406580545
103296000,58,2,4,155.3,65.4,0.2763694190
103296000,58,2,3,164.0,97.4,0.0835066940
103296000,58,2,4,163.8,127.5,0.0182264471
103296000,58,2,3,158.7,46.6,0.5817991416
103296000,58,2,3,161.7,65.2,0.3226601227
103296000,58,1,3,179.0,90.7,0.0996392503
103296000,58,1,4,168.3,104.8,1.7462301527
103296000,58,1,2,174.5,107.8,0.1122773655
103296000,58,1,3,169.9,75.6,0.3868850688
103296000,58,1,4,183.0,99.8,0.1552352705
103296000,58,2,4,151.2,146.2,0.2414739316
103296000,58,1,3,163.8,58.5,0.3089668376
103296000,58,1,3,180.3,74.4,0.2846708495
